date,IntelPriceUSD,IntelTotalReturnUSD,retLag1,retLag2,retLag3,retLag4,retLag5,volume,priceImpact,Energy,Material,Industrial,ConsDisc,ConsStap,HealthCare,Fin,IT,Telecom,Util
2000-03-23,142.625,-0.009978308,0.040632054,0.025462963,0.03946102,0.03848076,0.040561622,22796600,3.07E-06,0.003815604,0.025106875,0.032151959,0.003471875,0.0059145,-0.007930984,0.038927807,0.019868023,0.010504734,0.009570862
2000-03-24,139.0625,-0.024978089,-0.009978308,0.040632054,0.025462963,0.03946102,0.03848076,23436500,7.66E-06,0.008899815,-0.000519398,0.0030565,0.004007599,-0.003440047,-0.025453898,0.000749451,0.004043283,0.003604464,-0.004140691
2000-03-27,142.6875,0.026067416,-0.024978089,-0.009978308,0.040632054,0.025462963,0.03946102,17878000,1.02E-05,-0.006430729,-0.010276697,-0.007035189,-0.000489417,-0.023515864,-0.006662327,-0.025945137,0.00764505,0.014724307,0.011060069
2000-03-28,135.6875,-0.049058257,0.026067416,-0.024978089,-0.009978308,0.040632054,0.025462963,22413600,1.61E-05,-0.005287048,-0.009369196,-0.008815588,-0.005065513,0.005327948,0.003974497,0.006086663,-0.025022527,-0.017641585,-0.017529086
2000-03-29,131.875,-0.028097651,-0.049058257,0.026067416,-0.024978089,-0.009978308,0.040632054,30677200,6.95E-06,0.052170883,0.012693883,0.014806024,0.016180865,0.02292384,0.01546942,-0.006714359,-0.031997379,0.010135118,0.023892088
2000-03-30,127,-0.036966825,-0.028097651,-0.049058257,0.026067416,-0.024978089,-0.009978308,35794400,8.13E-06,0.001311996,0.02411606,-0.008949078,0.001808206,0.036616931,-0.010172578,-0.005323103,-0.038422186,-0.010695602,0.002913133
2000-03-31,131.9375,0.038877953,-0.036966825,-0.028097651,-0.049058257,0.026067416,-0.024978089,29219900,1.01E-05,-0.004317447,0.009169142,0.000226477,0.000144011,-0.00892667,0.011553378,0.015632501,0.020582398,0.00554146,0.011044213
2000-04-03,130.625,-0.009947892,0.038877953,-0.036966825,-0.028097651,-0.049058257,0.026067416,25015700,3.04E-06,0.021305435,0.02563766,0.007048827,0.023941687,0.038889872,0.037120499,0.043978961,-0.050143539,0.014310713,-0.001883124
2000-04-04,132.75,0.016267943,-0.009947892,0.038877953,-0.036966825,-0.028097651,-0.049058257,43673300,2.81E-06,-0.005166351,-0.007463518,-0.0192448,-0.020399113,0.023587966,0.024154315,-0.036695604,-0.004205672,-0.011086176,-0.011027694
2000-04-05,129.875,-0.02165725,0.016267943,-0.009947892,0.038877953,-0.036966825,-0.028097651,31050300,5.37E-06,-0.031361844,-0.010977667,-0.001702427,-0.005794213,-0.021211754,-0.005277662,-0.008774613,0.009600968,-0.011030128,0.004806712
2000-04-06,129.8125,-0.000481232,-0.02165725,0.016267943,-0.009947892,0.038877953,-0.036966825,27565400,1.34E-07,0.022086613,0.000521879,0.019845794,0.020243685,-0.0094171,-0.011221198,0.008290087,0.014333356,0.01627816,-0.006078419
2000-04-07,136.8125,0.053923929,-0.000481232,-0.02165725,0.016267943,-0.009947892,0.038877953,25679500,1.53E-05,-0.018587608,-0.014047408,0.00922487,0.005193616,-0.001536166,-0.005740515,-0.020085166,0.04120929,0.002899419,0.003298262
2000-04-10,131.125,-0.041571494,0.053923929,-0.000481232,-0.02165725,0.016267943,-0.009947892,22423000,1.41E-05,-0.018422397,0.018607946,-0.000370719,0.006571381,0.001659003,0.013196458,0.02489251,-0.043950563,-0.013630845,0.015346135
2000-04-11,130.75,-0.002859867,-0.041571494,0.053923929,-0.000481232,-0.02165725,0.016267943,26534500,8.24E-07,0.018988798,0.02422741,0.007301815,0.003802369,0.023656429,0.014579494,0.004192111,-0.028402996,0.00278671,-0.002142546
2000-04-12,121.875,-0.067877629,-0.002859867,-0.041571494,0.053923929,-0.000481232,-0.02165725,30049100,1.85E-05,0.011073604,0.018106338,-0.018102248,-0.009061218,0.025162283,-0.007141587,0.01247803,-0.068437073,-0.024081283,0.012987301
2000-04-13,121.125,-0.006153846,-0.067877629,-0.002859867,-0.041571494,0.053923929,-0.000481232,34699800,1.46E-06,-0.008645582,-0.021017429,-0.019842936,-0.030803876,-0.008967857,-0.005103887,-0.021929067,-0.020285407,-0.011826483,0.022825129
2000-04-14,110.5,-0.087719298,-0.006153846,-0.067877629,-0.002859867,-0.041571494,0.053923929,46390800,1.71E-05,-0.017758411,-0.048306728,-0.046852672,-0.057195304,-0.047288957,-0.042388634,-0.076183557,-0.077846968,-0.054557605,-3.18E-02
2000-04-17,123,0.113122172,-0.087719298,-0.006153846,-0.067877629,-0.002859867,-0.041571494,44427600,2.07E-05,-0.025792258,0.001248621,0.028868088,0.001169991,0.03084623,0.012922445,0.007878528,0.096718755,-0.012536049,5.44E-05
2000-04-18,129,0.048780488,0.113122172,-0.087719298,-0.006153846,-0.067877629,-0.002859867,49204000,7.69E-06,0.015384749,-0.022399299,0.0160465,0.022687543,-0.017399233,0.03464411,0.038607645,0.049275768,0.035203224,0.002685134
2000-04-19,119.0625,-0.077034884,0.048780488,0.113122172,-0.087719298,-0.006153846,-0.067877629,43685900,1.48E-05,0.010734915,-0.008082009,0.002369838,0.009496485,0.003057016,0.00462852,-0.019842622,-0.031629595,0.009373436,0.007584433
2000-04-20,115.375,-0.030971129,-0.077034884,0.048780488,0.113122172,-0.087719298,-0.006153846,22895300,1.17E-05,0.012755694,0.01521498,0.015562076,0.011706009,0.016598699,-0.00013373,0.019081253,-0.00808605,-0.016397911,0.015567737
2000-04-24,116.125,0.006500542,-0.030971129,-0.077034884,0.048780488,0.113122172,-0.087719298,29146200,1.92E-06,0.006229032,0.007844368,0.010128099,0.002037588,0.018522684,0.016306717,0.020276898,-0.039698275,-0.002653749,0.012203761
2000-04-25,125,0.076426265,0.006500542,-0.030971129,-0.077034884,0.048780488,0.113122172,25666200,2.38E-05,0.00567863,-0.000158979,0.035514197,0.018891574,0.000343928,0.007958081,0.033175706,0.063135941,0.047538043,0.02594216
2000-04-26,120.8125,-0.0335,0.076426265,0.006500542,-0.030971129,-0.077034884,0.048780488,23776300,1.17E-05,0.002608038,-0.014653963,-0.016075095,0.003028886,-0.020259469,-0.007907945,-0.018589365,-0.011836307,-0.023962966,0.015470285
2000-04-27,125.3125,0.037247801,-0.0335,0.076426265,0.006500542,-0.030971129,-0.077034884,30536700,9.73E-06,0.013052431,-0.003670574,0.000138279,-0.014350698,-0.012380607,-0.000688285,-0.020170307,0.030000477,-0.000546811,-0.017836533
2000-04-28,126.8125,0.011970075,0.037247801,-0.0335,0.076426265,0.006500542,-0.030971129,22098100,4.27E-06,-0.020889022,0.002560692,-0.008507814,-0.010146977,-0.017238799,-0.009293041,-0.018086751,0.006024191,-0.00553205,-0.011351109
2000-05-01,127.125,0.002464268,0.011970075,0.037247801,-0.0335,0.076426265,0.006500542,21185900,9.15E-07,0.005578422,0.004630474,0.011298978,0.015651057,0.001252622,-0.002425526,0.015287337,0.014095792,0.022100497,0.004595186
2000-05-02,121.1875,-0.046705998,0.002464268,0.011970075,0.037247801,-0.0335,0.076426265,21935000,1.76E-05,0.015953162,0.020005227,-0.006288903,-0.011858095,0.00392405,0.007933562,-0.003844362,-0.03645483,-0.062059849,-0.006940567
2000-05-03,119.0625,-0.017287266,-0.046705998,0.002464268,0.011970075,0.037247801,-0.0335,29491100,4.99E-06,-0.024515968,-0.013437916,-0.024801307,-0.040087045,0.010795129,-0.011796702,-0.024750376,-0.024110485,-0.013899575,-0.006678911
2000-05-04,119.5625,0.004199475,-0.017287266,-0.046705998,0.002464268,0.011970075,0.037247801,20491200,1.71E-06,0.024119848,0.010452024,-0.000707357,-0.008894569,0.002865482,0.007379525,-0.011160736,-0.004180812,-0.003980568,0.014013241
2000-05-05,123.375,0.031887088,0.004199475,-0.017287266,-0.046705998,0.002464268,0.011970075,17108000,1.51E-05,0.014268214,0.012519292,0.018669938,0.004999024,0.00026922,0.032907303,0.005078027,0.025795501,0.012690624,-0.007144109
2000-05-08,117.625,-0.046605876,0.031887088,0.004199475,-0.017287266,-0.046705998,0.002464268,20468100,1.94E-05,0.009540118,-0.006917466,-0.001158933,-0.002010856,0.015481949,0.018223769,0.019656373,-0.038987396,-0.005182783,0.015051519
2000-05-09,116.9375,-0.005844846,-0.046605876,0.031887088,0.004199475,-0.017287266,-0.046705998,21525800,2.32E-06,-0.002137139,0.001205537,-0.007835669,0.00293268,0.0153817,-0.011386149,-0.004615633,-0.020860035,-0.009260803,-0.006589475
2000-05-10,106.0625,-0.092998397,-0.005844846,-0.046605876,0.031887088,0.004199475,-0.017287266,48584000,1.80E-05,0.006691022,-0.004922314,-0.017176355,0.003917673,0.020124501,-0.015537842,-0.020049964,-0.058257471,-0.006660789,0.006648362
2000-05-11,115.5625,0.089569829,-0.092998397,-0.005844846,-0.046605876,0.031887088,0.004199475,35131300,2.21E-05,0.025141051,0.015135185,0.011917386,0.006097043,0.012373797,-0.006767845,0.024497458,0.037285181,0.00471385,0.023750272
2000-05-12,115,-0.004867496,0.089569829,-0.092998397,-0.005844846,-0.046605876,0.031887088,19214600,2.20E-06,0.003942948,-0.002198321,0.014649007,0.009291158,-0.011525661,0.0022443,0.017456019,0.016857401,-0.002985246,-0.011190466
2000-05-15,118.125,0.027173913,-0.004867496,0.089569829,-0.092998397,-0.005844846,-0.046605876,20551700,1.12E-05,0.019686746,0.024012079,0.017110539,0.015250071,0.017716863,0.021967898,0.037746355,0.018076365,0.024504927,0.013494172
2000-05-16,121.875,0.031746032,0.027173913,-0.004867496,0.089569829,-0.092998397,-0.005844846,22121400,1.18E-05,-0.014103493,-0.004152874,0.010387133,0.009901795,-0.011498079,0.008615055,-0.005411537,0.029509768,0.008681452,-0.006258149
2000-05-17,123.1875,0.010769231,0.031746032,0.027173913,-0.004867496,0.089569829,-0.092998397,32768900,2.67E-06,-0.00020239,-0.011058587,-0.011654661,-0.019841233,-0.008112881,-0.005268584,-0.011734509,-0.014514701,-0.013836838,-0.014982218
2000-05-18,123.9375,0.00608828,0.010769231,0.031746032,0.027173913,-0.004867496,0.089569829,25065600,1.96E-06,-0.007457834,-0.000846706,-0.008010283,0.001782805,0.0041656,0.005395437,0.012197489,-0.02745517,-0.021064396,0.010756957
2000-05-19,117.875,-0.048915784,0.00608828,0.010769231,0.031746032,0.027173913,-0.004867496,35982600,1.15E-05,0.005645109,-0.004452266,-0.021854271,-0.016924816,-0.00022175,-0.001112417,-0.024470103,-0.037149095,-0.042731822,-0.002585624
2000-05-22,118.375,0.004241782,-0.048915784,0.00608828,0.010769231,0.031746032,0.027173913,29638400,1.21E-06,-0.001933953,-0.003924486,-0.01771087,-0.013851332,0.00500044,-0.012760155,0.012053489,-0.006643515,-0.003149414,0.003252862
2000-05-23,109.875,-0.071805702,0.004241782,-0.048915784,0.00608828,0.010769231,0.031746032,25180500,2.60E-05,-0.000442496,-0.015876274,-0.011207818,-0.007704816,-0.006440271,0.001574691,0.00371216,-0.049980918,-0.033089596,-0.013435292
2000-05-24,117.375,0.068259386,-0.071805702,0.004241782,-0.048915784,0.00608828,0.010769231,37730100,1.54E-05,-0.003998847,-0.005928821,0.022008411,-0.012454264,0.025455571,0.011679203,0.014346169,0.039313705,0.025963319,0.00068041
2000-05-25,115.1875,-0.018636848,0.068259386,-0.071805702,0.004241782,-0.048915784,0.00608828,25244000,6.41E-06,-0.014047083,-0.029595039,-0.006400721,-0.006639299,-0.008156929,0.000389019,-0.023899795,-0.016207766,-0.013778007,-0.000684777
2000-05-26,117.5625,0.020618557,-0.018636848,0.068259386,-0.071805702,0.004241782,-0.048915784,15331000,1.14E-05,0.000691402,-0.016517481,-0.016503968,-0.016371845,0.014882177,-0.00532038,0.001215594,0.001501162,0.007746818,0.011222376
2000-05-30,125.75,0.069643806,0.020618557,-0.018636848,0.068259386,-0.071805702,0.004241782,20861200,2.65E-05,0.010434279,0.016605683,0.029562605,0.022216353,-0.005427717,0.005356656,0.02040069,0.075260643,0.02969008,-0.003755817
2000-05-31,124.6875,-0.008449304,0.069643806,0.020618557,-0.018636848,0.068259386,-0.071805702,27042200,2.51E-06,0.018170265,-0.010241023,0.007322874,0.0204056,-0.008633077,5.19E-04,0.011548454,-0.021120562,-0.004002562,0.013136874
2000-06-01,129.6875,0.040100251,-0.008449304,0.069643806,0.020618557,-0.018636848,0.068259386,22985500,1.35E-05,-0.006659669,-0.000810424,0.013408544,0.005065762,0.005209772,6.04E-05,0.026668338,0.049227132,0.014637198,0.00359495
2000-06-02,134.1875,0.034698795,0.040100251,-0.008449304,0.069643806,0.020618557,-0.018636848,21326600,1.21E-05,-0.037283577,0.019685366,0.010346442,0.027592772,-0.016958719,-0.027300342,0.043076553,0.05223945,0.017272837,-0.012394536
2000-06-05,132.5625,-0.012109921,0.034698795,0.040100251,-0.008449304,0.069643806,0.020618557,19586900,4.66E-06,-0.008221367,-0.004207257,-0.014302389,-0.004364447,-0.011093605,0.001568905,-0.022467644,0.001098373,0.002442001,-0.033838231
2000-06-06,129.5625,-0.022630835,-0.012109921,0.034698795,0.040100251,-0.008449304,0.069643806,23702400,7.37E-06,0.035191945,-0.007310809,-0.002705483,-0.021580274,0.005760981,0.009060654,-0.018714565,-0.018565261,0.01068032,0.026532815
2000-06-07,128.9375,-0.004823927,-0.022630835,-0.012109921,0.034698795,0.040100251,-0.008449304,19876200,1.88E-06,-0.008587106,-0.015633281,-0.005469216,-0.000845704,0.015532461,0.000411446,0.016016497,0.020684253,0.014150969,0.000306099
2000-06-08,126.1875,-0.021328163,-0.004823927,-0.022630835,-0.012109921,0.034698795,0.040100251,17194000,9.83E-06,-0.001166662,-0.004932562,-0.014089416,-0.009302898,-0.010250582,-0.003415974,-0.018273463,-0.001571705,-0.003762276,0.003067495
2000-06-09,127.0625,0.006934126,-0.021328163,-0.004823927,-0.022630835,-0.012109921,0.034698795,13757700,3.97E-06,-0.00935193,-0.000350075,-0.006745191,-0.011590406,-0.003210232,0.012272881,-0.017194185,0.002866372,0.007591052,0.009374213
2000-06-12,125.0625,-0.015740285,0.006934126,-0.021328163,-0.004823927,-0.022630835,-0.012109921,12972300,9.70E-06,0.023779776,0.001618789,-0.003202349,-0.016711325,0.002363634,-0.006767254,0.004111086,-0.024111039,-0.00504569,0.008767993
2000-06-13,131.5,0.051474263,-0.015740285,0.006934126,-0.021328163,-0.004823927,-0.022630835,19561700,2.00E-05,0.003961385,-0.01755,0.011361991,0.00978949,0.00547793,0.030759209,0.008505505,0.023432577,0.021636752,0.006427836
2000-06-14,126.4375,-0.038498099,0.051474263,-0.015740285,0.006934126,-0.021328163,-0.004823927,18502900,1.65E-05,0.003935992,0.025584626,-0.001117001,0.010757365,0.005493181,0.014463055,0.013931593,-0.015373991,-0.001979002,-0.021323847
2000-06-15,128.25,0.014335146,-0.038498099,0.051474263,-0.015740285,0.006934126,-0.021328163,16705400,6.69E-06,-0.011464587,-0.006358562,0.010368968,0.011969095,0.010459817,0.009209009,-0.029022509,0.021093032,-0.001819599,0.014592074
2000-06-16,126.0625,-0.01705653,0.014335146,-0.038498099,0.051474263,-0.015740285,0.006934126,22030700,6.14E-06,0.021862247,-0.004109838,-0.012888159,-0.016360658,-0.01952858,0.000852217,-0.043030467,0.00314191,-0.012524581,-0.001223316
2000-06-19,136.5,0.082796232,-0.01705653,0.014335146,-0.038498099,0.051474263,-0.015740285,30609500,1.98E-05,-0.013456829,-0.024090154,-0.00552317,0.000478276,-0.001491407,0.011679124,0.022141929,0.035612241,0.022115528,-0.008588869
2000-06-20,138.3125,0.013278388,0.082796232,-0.01705653,0.014335146,-0.038498099,0.051474263,29287400,3.28E-06,-0.007317223,-0.014552149,-0.016199239,-0.006312407,-0.018599344,-0.010809877,-0.005249197,0.001849596,-0.008377379,0.002849619
2000-06-21,139,0.004970628,0.013278388,0.082796232,-0.01705653,0.014335146,-0.038498099,16444400,2.17E-06,0.017548787,-0.010661585,-0.009740684,-0.005236304,-0.001891473,0.013739861,-0.014904237,0.009019312,-0.001627542,0.0024275
2000-06-22,134.0625,-0.035521583,0.004970628,0.013278388,0.082796232,-0.01705653,0.014335146,14848000,1.78E-05,-0.021087808,-0.00165405,-0.017331265,-0.010720784,0.00331398,-0.028120359,-2.89E-03,-0.032824249,0.000715292,-0.013914789
2000-06-23,134.375,0.002331002,-0.035521583,0.004970628,0.013278388,0.082796232,-0.01705653,15159600,1.14E-06,0.005117993,-0.001422067,0.006116948,-0.006371256,0.007028843,0.00229393,4.62E-05,-0.021603812,-0.020746825,-0.000625955
2000-06-26,134.1875,-0.001395349,0.002331002,-0.035521583,0.004970628,0.013278388,0.082796232,14951100,6.96E-07,-0.00446549,-0.013478998,0.014858768,-0.001300795,0.025391987,0.019048454,0.014196379,0.012093219,-0.011492537,0.004795992
2000-06-27,131.375,-0.020959478,-0.001395349,0.002331002,-0.035521583,0.004970628,0.013278388,16646500,9.58E-06,-0.005640984,0.030693857,-0.002825662,0.018859088,0.001453279,0.003071525,0.002375056,-0.01831736,-0.004129207,-0.027384288
2000-06-28,132.375,0.007611798,-0.020959478,-0.001395349,0.002331002,-0.035521583,0.004970628,15315500,3.75E-06,-0.010050784,-0.003224,0.012667775,-0.004569332,-0.005284148,0.00457781,-0.001410449,0.014449473,-0.00932309,0.019063472
2000-06-29,131.75,-0.004721435,0.007611798,-0.020959478,-0.001395349,0.002331002,-0.035521583,23567000,1.52E-06,0.001843143,-0.011083908,-0.010555201,-0.005651899,-0.001923225,0.016880133,-0.004507142,-0.021534759,-0.007683197,-0.010483343
2000-06-30,133.6875,0.014705882,-0.004721435,0.007611798,-0.020959478,-0.001395349,0.002331002,20168600,5.45E-06,-0.018070592,-0.019356179,0.02251333,0.016078721,0.011387865,0.015294853,-0.030757588,0.021028723,-0.006533904,-0.025947396
2000-07-03,136.875,0.023842917,0.014705882,-0.004721435,0.007611798,-0.020959478,-0.001395349,7541700,2.31E-05,0.011849414,0.030157323,0.001924738,0.002518835,0.00390249,-0.00177324,0.026303287,0.009124847,0.035173423,0.026766446
2000-07-05,131.625,-0.038356164,0.023842917,0.014705882,-0.004721435,0.007611798,-0.020959478,21001300,1.39E-05,-0.043248176,-0.001549868,-0.013414913,-0.000759574,0.003034572,0.012235199,0.00945681,-0.045959146,0.001748074,-0.0088636
2000-07-06,136.625,0.037986705,-0.038356164,0.023842917,0.014705882,-0.004721435,0.007611798,22451900,1.24E-05,0.011884706,-0.01830774,0.003853974,0.008229232,0.005376451,-0.007344783,0.007862566,0.020947765,-0.012085607,0.007990455
2000-07-07,139.3125,0.019670631,0.037986705,-0.038356164,0.023842917,0.014705882,-0.004721435,18642800,7.57E-06,0.005107779,-0.009027285,0.009533646,0.032423132,-0.005073653,-0.000167263,0.021341834,0.022089875,0.013795912,0.009658414
2000-07-10,137.8125,-0.01076716,0.019670631,0.037986705,-0.038356164,0.023842917,0.014705882,15672600,4.99E-06,-0.004235598,0.020704103,0.009795939,0.007340741,-0.009602097,0.015551442,0.002107002,-0.013630461,-0.01128743,0.016445075
2000-07-11,138.8125,0.007256236,-0.01076716,0.019670631,0.037986705,-0.038356164,0.023842917,21371300,2.45E-06,0.042582084,0.047254622,0.01190892,0.001762215,-0.006948236,0.007127938,0.007222198,-0.005562693,-0.014759066,0.009045851
2000-07-12,141.1875,0.01710941,0.007256236,-0.01076716,0.019670631,0.037986705,-0.038356164,14875000,8.15E-06,-0.020388097,-0.01019489,0.006943557,0.003281935,-0.009599661,-0.013671141,0.008832569,0.031721691,0.006570095,-0.000568757
2000-07-13,143.1875,0.01416556,0.01710941,0.007256236,-0.01076716,0.019670631,0.037986705,22586900,4.38E-06,-0.008214312,0.011502131,-0.000245198,-0.004860758,0.000376795,-0.03732737,-0.005422008,0.019011362,0.025631539,0.004169573
2000-07-14,146.6875,0.024443474,0.01416556,0.01710941,0.007256236,-0.01076716,0.019670631,18729400,8.90E-06,-0.004573202,-0.014272754,0.003800845,0.011339806,0.004767202,-0.015989528,0.018356776,0.022067873,0.000133382,-0.001232094
2000-07-17,146.3125,-0.002556455,0.024443474,0.01416556,0.01710941,0.007256236,-0.01076716,23285400,7.50E-07,-0.01080083,-0.018743549,0.00755717,-0.005736232,-0.005402431,0.023701467,-0.018578916,0.01005142,-0.027060608,0.006000733
2000-07-18,143,-0.022639897,-0.002556455,0.024443474,0.01416556,0.01710941,0.007256236,25260600,6.27E-06,0.006046962,-0.010813754,-8.09E-03,-0.009443252,0.00790122,-0.009194242,-0.007139702,-0.025576214,0.004714753,-0.001190977
2000-07-19,138.125,-0.034090909,-0.022639897,-0.002556455,0.024443474,0.01416556,0.01710941,36060100,6.84E-06,0.001718125,-0.005651267,-5.06E-05,-0.001227037,0.018055404,-0.015305961,-0.001015305,-0.021905554,-0.008994573,0.008566723
2000-07-20,142.6875,0.033031674,-0.034090909,-0.022639897,-0.002556455,0.024443474,0.01416556,30231800,7.66E-06,-0.010169704,-0.00399721,0.012031193,0.006963262,0.000329949,-0.011010811,0.030460298,0.020316218,-0.016683828,-0.003043287
2000-07-21,138.1875,-0.031537451,0.033031674,-0.034090909,-0.022639897,-0.002556455,0.024443474,16039100,1.42E-05,-0.02090167,0.007604255,-0.002542875,-0.014889938,-0.005616448,0.007798458,-0.005415738,-0.026653214,0.011469464,-0.001416151
2000-07-24,138,-0.001356852,-0.031537451,0.033031674,-0.034090909,-0.022639897,-0.002556455,19917600,4.94E-07,-0.019476184,-0.00658579,-0.000276664,-0.020040168,-0.011779904,0.020764357,-0.000860173,-0.022031503,-0.026469071,-0.005331884
2000-07-25,140.875,0.020833333,-0.001356852,-0.031537451,0.033031674,-0.034090909,-0.022639897,14810800,9.98E-06,-0.006584307,-0.00057881,0.00058407,0.007096101,0.009948521,-0.023254603,0.010345855,0.017533814,0.013234463,0.004289788
2000-07-26,139,-0.013309672,0.020833333,-0.001356852,-0.031537451,0.033031674,-0.034090909,23101300,4.14E-06,0.004972693,-0.008315844,-0.021013889,-0.008252785,-0.007803171,-0.010046532,-0.015928304,-0.015030186,-0.031949338,-0.012222013
2000-07-27,137,-0.014388489,-0.013309672,0.020833333,-0.001356852,-0.031537451,0.033031674,19611100,5.36E-06,0.041183249,0.007390191,-0.002091811,0.006136407,0.008216719,0.020428079,0.014426446,-0.028565244,-0.033765676,0.015534567
2000-07-28,129.125,-0.057481752,-0.014388489,-0.013309672,0.020833333,-0.001356852,-0.031537451,27715200,1.61E-05,0.000247508,-0.006756532,-0.020323678,-0.020522865,0.006654845,-0.003314594,-0.020487038,-0.040875687,-0.018883761,-0.007702891
2000-07-31,66.75,0.033881897,-0.057481752,-0.014388489,-0.013309672,0.020833333,-0.001356852,30462700,1.67E-05,-0.003435509,0.004798001,0.014454465,-0.010738738,-0.015048773,-0.009704443,0.01558825,0.025537242,0.010791089,-0.006904831
2000-08-01,64.625,-0.031835206,0.033881897,-0.057481752,-0.014388489,-0.013309672,0.020833333,24889500,1.98E-05,0.006922427,0.010821144,0.012336693,0.00988891,0.020937757,0.039064171,0.006848975,-0.020547747,0.014662461,0.027472166
2000-08-02,63.3125,-0.020309478,-0.031835206,0.033881897,-0.057481752,-0.014388489,-0.013309672,33222800,9.66E-06,0.025206661,0.001224681,-0.001548833,0.002376462,0.004822207,0.009376439,-0.00351482,-0.006545264,0.003689679,0.013582032
2000-08-03,65.0625,0.027956565,-0.020309478,-0.031835206,0.033881897,-0.057481752,-0.014388489,34939400,1.22E-05,-0.010692565,-0.003310274,-0.004342671,0.000516826,-0.003919359,0.003506554,0.023458705,0.022242661,-0.002984099,0.010902546
2000-08-04,62.5625,-0.038424592,0.027956565,-0.020309478,-0.031835206,0.033881897,-0.057481752,34928600,1.76E-05,0.002952121,-0.003729351,0.009783741,0.008723526,-0.002172364,-0.003685137,0.035724783,0.002676968,-0.000721234,0.005642124
2000-08-07,62.9375,0.005994006,-0.038424592,0.027956565,-0.020309478,-0.031835206,0.033881897,30630400,3.11E-06,0.006064246,0.019798976,0.013509591,0.012882506,-0.005222517,-0.002257527,0.003284269,0.022025389,0.009737289,0.021904768
2000-08-08,61.625,-0.020854022,0.005994006,-0.038424592,0.027956565,-0.020309478,-0.031835206,24879400,1.36E-05,-0.00056025,0.022083039,0.007396293,0.020045264,0.001143729,-0.002630844,-0.001936678,0.003918682,-0.040486902,0.011945044
2000-08-09,63.5625,0.031440162,-0.020854022,0.005994006,-0.038424592,0.027956565,-0.020309478,30065900,1.65E-05,0.01734087,-0.002081797,0.008829174,-0.021258954,-0.010801732,-0.047063296,-0.00099168,0.005372066,-0.019116375,-0.008410013
2000-08-10,62,-0.024582104,0.031440162,-0.020854022,0.005994006,-0.038424592,0.027956565,16677300,2.38E-05,0.006654252,-0.013974882,0.007482574,-0.01867223,0.012760812,0.004724052,-0.009405854,-0.021767239,-0.004656038,-0.004542456
2000-08-11,63.8125,0.029233871,-0.024582104,0.031440162,-0.020854022,0.005994006,-0.038424592,22508000,2.04E-05,-0.006073367,0.024674901,0.007098312,0.013307914,0.019585648,0.011256342,0.016193799,0.004079021,0.000226185,0.009489226
2000-08-14,66.9375,0.048971596,0.029233871,-0.024582104,0.031440162,-0.020854022,0.005994006,25662900,2.85E-05,0.019360707,0.000990549,0.00523134,0.013784038,0.010773181,-0.002783178,0.011975117,0.022021287,0.013368214,0.016582823
2000-08-15,67.875,0.014005602,0.048971596,0.029233871,-0.024582104,0.031440162,-0.020854022,34458100,5.99E-06,-0.007169656,0.000583683,-0.0074204,-0.018521841,-0.003279918,-0.005901253,-0.014716048,0.003184338,-0.00025846,-0.001446872
2000-08-16,68.0625,0.002762431,0.014005602,0.048971596,0.029233871,-0.024582104,0.031440162,24606300,1.65E-06,0.0179103,0.004161229,-0.004505204,-0.01660884,-0.004474681,0.006441754,-0.015202881,0.004237365,-0.012990015,0.002206015
2000-08-17,70.0625,0.029384757,0.002762431,0.014005602,0.048971596,0.029233871,-0.024582104,40491900,1.04E-05,0.01860912,-0.00347747,0.003226619,0.005766479,-0.003148874,0.006881519,0.013642236,0.020785454,-0.004620118,0.011466483
2000-08-18,70.5625,0.007136485,0.029384757,0.002762431,0.014005602,0.048971596,0.029233871,35795500,2.83E-06,-0.014226284,-0.006528078,-0.004310776,0.004644531,0.001228115,-0.0196318,-0.0068257,0.003832977,0.001286566,-0.000919955
2000-08-21,72.0625,0.02125775,0.007136485,0.029384757,0.002762431,0.014005602,0.048971596,46031500,6.41E-06,0.004635615,-0.011967012,0.009290046,-0.007122582,0.003708002,0.015425738,0.010929079,4.24E-03,0.001009551,-0.005946194
2000-08-22,72.125,0.000867303,0.02125775,0.007136485,0.029384757,0.002762431,0.014005602,31451700,3.82E-07,-0.001776826,-0.007037987,-0.00213507,0.004283032,-0.004644478,-0.004771882,0.007978695,-7.84E-05,-0.019796359,0.000851815
2000-08-23,74.625,0.034662045,0.000867303,0.02125775,0.007136485,0.029384757,0.002762431,36146900,1.28E-05,0.024471261,-0.011510833,0.006370706,-0.002701354,-0.003861427,0.0058974,-0.00940555,0.012697752,0.000310841,0.013950675
2000-08-24,74.25,-0.005025126,0.034662045,0.000867303,0.02125775,0.007136485,0.029384757,23351000,2.90E-06,-0.022064777,0.003903263,0.012752926,0.000866668,-0.005604771,0.004784043,-0.006236966,0.009112607,0.007099396,-0.017736475
2000-08-25,72.9375,-0.017676768,-0.005025126,0.034662045,0.000867303,0.02125775,0.007136485,20841800,1.16E-05,0.001734904,0.001177571,0.006522842,0.005593851,-0.011510276,0.008164164,-0.0071026,-0.006354272,0.015534953,-0.006506465
2000-08-28,73.875,0.01285347,-0.017676768,-0.005025126,0.034662045,0.000867303,0.02125775,42757700,4.07E-06,0.004851236,-0.003950459,0.00272488,-0.010992929,0.002560577,-0.006913501,0.013319576,0.009919173,0.009908966,0.014077882
